ZIP,Num Farms,Num Estabs,Total Emp Bus,Min Share,Black Share,Number of Loans_1,Total Loans Amount_1,Total Employees_1,Number of Loans_2,Total Loans Amount_2,Total Employees_2,Number of Loans_3,Total Loans Amount_3,Total Employees_3
01746,20.0,391.0,411.0,0.0820713899405083,0.0106814494321254,0,0.0,0,0,0.0,0,0,0.0,0
01747,1.0,151.0,152.0,0.0444929482874412,0.0047011417058428,0,0.0,0,0,0.0,0,0,0.0,0
01748,15.0,460.0,475.0,0.1809761508596783,0.0201331114808652,0,0.0,0,0,0.0,0,0,0.0,0
01749,6.0,569.0,575.0,0.0825655741831545,0.0060413834768161,0,0.0,0,0,0.0,0,0,0.0,0
01752,8.0,1533.0,1541.0,0.2518215969543403,0.0431888661977157,0,0.0,0,0,0.0,0,0,0.0,0
01754,2.0,270.0,272.0,0.13,0.0161467889908256,0,0.0,0,0,0.0,0,0,0.0,0
01756,45.0,159.0,204.0,0.0579238529124633,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01757,6.0,929.0,935.0,0.2047276748686757,0.036114183024606,0,0.0,0,0,0.0,0,0,0.0,0
01760,5.0,1311.0,1316.0,0.2054235392787251,0.0223651104277327,0,0.0,0,0,0.0,0,0,0.0,0
01770,45.0,104.0,149.0,0.1461609620721554,0.005550416281221,0,0.0,0,0,0.0,0,0,0.0,0
01772,13.0,344.0,357.0,0.2072034341953722,0.0046068474505287,0,0.0,0,0,0.0,0,0,0.0,0
01773,22.0,130.0,152.0,0.0761295646791829,0.0037136373014235,0,0.0,0,0,0.0,0,0,0.0,0
01775,35.0,142.0,177.0,0.181310238860176,0.0205335940773851,0,0.0,0,0,0.0,0,0,0.0,0
01776,12.0,533.0,545.0,0.1609517871986699,0.0107543640897755,0,0.0,0,0,0.0,0,0,0.0,0
01778,7.0,367.0,374.0,0.1671890582704088,0.0069098162131357,0,0.0,0,0,0.0,0,0,0.0,0
01784,1.0,0.0,1.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01801,6.0,2126.0,2132.0,0.2051517482691018,0.0474725165645085,0,0.0,0,0,0.0,0,0,0.0,0
01803,2.0,1474.0,1476.0,0.2391637283185526,0.0243615770915696,0,0.0,0,0,0.0,0,0,0.0,0
01805,0.0,13.0,13.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01810,7.0,1033.0,1040.0,0.2181561305335475,0.0231314754280015,0,0.0,0,0,0.0,0,0,0.0,0
01821,1.0,697.0,698.0,0.1617075540442069,0.0409582220063152,0,0.0,0,0,0.0,0,0,0.0,0
01824,14.0,833.0,847.0,0.118818414719354,0.0090443288564552,0,0.0,0,0,0.0,0,0,0.0,0
01826,17.0,579.0,596.0,0.122112842078435,0.0399821593551881,0,0.0,0,0,0.0,0,0,0.0,0
01827,25.0,48.0,73.0,0.0447540011855364,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01830,18.0,500.0,518.0,0.2575405147759771,0.0422116301239275,0,0.0,0,0,0.0,0,0,0.0,0
01831,0.0,7.0,7.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01832,11.0,359.0,370.0,0.2168436130771823,0.0194641051567239,0,0.0,0,0,0.0,0,0,0.0,0
01833,12.0,204.0,216.0,0.0442001603114622,0.0072140158021298,0,0.0,0,0,0.0,0,0,0.0,0
01834,2.0,120.0,122.0,0.0170212765957447,0.0,0,0.0,0,1,50070.0,5,0,0.0,0
01835,7.0,274.0,281.0,0.157140790044856,0.035088988568948,0,0.0,0,0,0.0,0,0,0.0,0
01840,0.0,340.0,340.0,0.6124446085672083,0.0507754800590841,0,0.0,0,0,0.0,0,0,0.0,0
01841,3.0,473.0,476.0,0.5298662944757975,0.0523089993324837,0,0.0,0,0,0.0,0,0,0.0,0
01842,0.0,21.0,21.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01843,0.0,531.0,531.0,0.5073102900278108,0.0546682558601509,0,0.0,0,0,0.0,0,0,0.0,0
01844,4.0,988.0,992.0,0.3069857671674881,0.0516459805609992,0,0.0,0,0,0.0,0,0,0.0,0
01845,19.0,923.0,942.0,0.1476872880813767,0.0305482694645256,0,0.0,0,0,0.0,0,0,0.0,0
01850,1.0,122.0,123.0,0.3755485893416928,0.1810658307210031,0,0.0,0,0,0.0,0,0,0.0,0
01851,17.0,499.0,516.0,0.5813739780721212,0.0747829393497686,0,0.0,0,0,0.0,0,0,0.0,0
01852,1.0,746.0,747.0,0.3001741215425456,0.0746439071732366,0,0.0,0,0,0.0,0,0,0.0,0
01853,0.0,18.0,18.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01854,0.0,298.0,298.0,0.3237400069516858,0.0719499478623566,0,0.0,0,0,0.0,0,0,0.0,0
01860,11.0,90.0,101.0,0.0349408027721628,0.0001443834825295,0,0.0,0,0,0.0,0,0,0.0,0
01862,10.0,402.0,412.0,0.2490731058085369,0.0785245745793326,0,0.0,0,0,0.0,0,0,0.0,0
01863,0.0,235.0,235.0,0.1488867785164082,0.0190988709507228,0,0.0,0,0,0.0,0,0,0.0,0
01864,9.0,512.0,521.0,0.071337417049515,0.0085502807554874,0,0.0,0,0,0.0,0,0,0.0,0
01865,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01866,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01867,0.0,546.0,546.0,0.1015216357584403,0.007132667617689,0,0.0,0,0,0.0,0,0,0.0,0
01876,11.0,706.0,717.0,0.0846220902076001,0.0326413327737061,0,0.0,0,0,0.0,0,0,0.0,0
01879,5.0,322.0,327.0,0.1432339541203741,0.0075133882183678,0,0.0,0,0,0.0,0,0,0.0,0
01880,0.0,922.0,922.0,0.0538496105452366,0.008612941881366,0,0.0,0,0,0.0,0,0,0.0,0
01885,1.0,8.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01886,8.0,649.0,657.0,0.2690303671741431,0.0060652934950744,0,0.0,0,0,0.0,0,0,0.0,0
01887,4.0,882.0,886.0,0.1303976058144506,0.029115006412997,0,0.0,0,0,0.0,0,0,0.0,0
01888,0.0,14.0,14.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01890,3.0,588.0,591.0,0.2123022847100175,0.0090070298769771,0,0.0,0,0,0.0,0,0,0.0,0
01901,0.0,304.0,304.0,0.6620253164556962,0.2793248945147679,0,0.0,0,0,0.0,0,0,0.0,0
01902,1.0,557.0,558.0,0.5841283958602845,0.1630012936610608,0,0.0,0,0,0.0,0,0,0.0,0
01903,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01904,0.0,310.0,310.0,0.25,0.0426149040606871,0,0.0,0,0,0.0,0,0,0.0,0
01905,1.0,426.0,427.0,0.5342443268086503,0.1662768271164184,0,0.0,0,0,0.0,0,0,0.0,0
01906,4.0,801.0,805.0,0.1238441448436507,0.0233641561375026,0,0.0,0,0,0.0,0,0,0.0,0
01907,0.0,335.0,335.0,0.0713731574864235,0.0202353245409878,0,0.0,0,0,0.0,0,0,0.0,0
01908,0.0,46.0,46.0,0.0703302961275627,0.0150911161731207,0,0.0,0,0,0.0,0,0,0.0,0
01910,0.0,13.0,13.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01913,34.0,450.0,484.0,0.0663271145702185,0.0035481286482774,0,0.0,0,0,0.0,0,0,0.0,0
01915,6.0,1272.0,1278.0,0.0967619228757548,0.0304788169844515,0,0.0,0,0,0.0,0,0,0.0,0
01921,26.0,148.0,174.0,0.0551948051948052,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01922,13.0,61.0,74.0,0.0465673230441724,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01923,8.0,1115.0,1123.0,0.0830196952534073,0.0189644462308619,0,0.0,0,0,0.0,0,0,0.0,0
01929,13.0,157.0,170.0,0.0090161760806152,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01930,7.0,883.0,890.0,0.0690634181770162,0.0220857680499158,0,0.0,0,0,0.0,0,0,0.0,0
01931,0.0,12.0,12.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01936,4.0,10.0,14.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01937,1.0,4.0,5.0,0.0549450549450549,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01938,34.0,371.0,405.0,0.0832263585793752,0.0159748965910711,0,0.0,0,0,0.0,0,0,0.0,0
01940,0.0,424.0,424.0,0.1161665053242981,0.0268821207833792,0,0.0,0,0,0.0,0,0,0.0,0
01944,2.0,169.0,171.0,0.036111111111111,0.0,0,0.0,0,0,0.0,0,0,0.0,0
01945,1.0,563.0,564.0,0.0417437895762299,0.0038967364831953,0,0.0,0,0,0.0,0,0,0.0,0
01949,1.0,367.0,368.0,0.0834003215434083,0.0233118971061093,0,0.0,0,0,0.0,0,0,0.0,0
01950,6.0,770.0,776.0,0.0573720943012584,0.0134088036489531,0,0.0,0,0,0.0,0,0,0.0,0
01951,29.0,89.0,118.0,0.0376344086021505,0.001194743130227,0,0.0,0,0,0.0,0,0,0.0,0
01952,14.0,293.0,307.0,0.059934578453097,0.0056980056980056,0,0.0,0,0,0.0,0,0,0.0,0
01960,9.0,1491.0,1500.0,0.1104954614220877,0.0354387291981845,0,0.0,0,0,0.0,0,0,0.0,0
01961,0.0,11.0,11.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01965,0.0,10.0,10.0,,,0,0.0,0,0,0.0,0,0,0.0,0
01966,3.0,171.0,174.0,0.036731324803962,0.000550282019535,0,0.0,0,0,0.0,0,0,0.0,0
01969,19.0,227.0,246.0,0.028235294117647,0.0089411764705882,0,0.0,0,0,0.0,0,0,0.0,0
01970,9.0,1142.0,1151.0,0.2064935064935065,0.0657699443413729,0,0.0,0,0,0.0,0,0,0.0,0
01982,37.0,136.0,173.0,0.0976640159045725,0.0026093439363817,0,0.0,0,0,0.0,0,0,0.0,0
01983,17.0,223.0,240.0,0.0594283986088008,0.0018146075911084,0,0.0,0,0,0.0,0,0,0.0,0
01984,3.0,83.0,86.0,0.0702764976958525,0.0280337941628264,0,0.0,0,0,0.0,0,0,0.0,0
01985,26.0,74.0,100.0,0.0443686006825938,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02018,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02019,4.0,442.0,446.0,0.1154919748778785,0.0269830193068155,0,0.0,0,0,0.0,0,0,0.0,0
02020,0.0,9.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02021,4.0,948.0,952.0,0.2015668007622274,0.0648316747829769,0,0.0,0,0,0.0,0,0,0.0,0
02025,6.0,286.0,292.0,0.0367370892018779,0.0048122065727699,0,0.0,0,0,0.0,0,0,0.0,0
02026,0.0,938.0,938.0,0.1543292779270026,0.0759598672776109,0,0.0,0,0,0.0,0,0,0.0,0
02027,0.0,11.0,11.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02030,8.0,117.0,125.0,0.1804573120579042,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02032,0.0,115.0,115.0,0.1552752293577981,0.0353211009174311,0,0.0,0,0,0.0,0,0,0.0,0
02035,23.0,647.0,670.0,0.1769269408941228,0.0697103309705866,0,0.0,0,0,0.0,0,0,0.0,0
02038,17.0,857.0,874.0,0.1052193556057543,0.0142373082867673,0,0.0,0,0,0.0,0,0,0.0,0
02041,0.0,7.0,7.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02043,12.0,926.0,938.0,0.0436559229454196,0.0056289871992661,0,0.0,0,0,0.0,0,0,0.0,0
02045,2.0,173.0,175.0,0.0481962206527963,0.0060125978240122,0,0.0,0,0,0.0,0,0,0.0,0
02047,0.0,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02048,10.0,611.0,621.0,0.1102091530337544,0.0235659556844067,0,0.0,0,0,0.0,0,0,0.0,0
02050,26.0,529.0,555.0,0.016775824428358,0.0034470872113064,0,0.0,0,0,0.0,0,0,0.0,0
02051,0.0,9.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02052,9.0,317.0,326.0,0.0720253752127495,0.0127649698282531,0,0.0,0,0,0.0,0,0,0.0,0
02053,10.0,338.0,348.0,0.0894909688013135,0.0156739811912225,0,0.0,0,0,0.0,0,0,0.0,0
02054,20.0,201.0,221.0,0.0772200772200771,0.0180984555984555,0,0.0,0,0,0.0,0,0,0.0,0
02056,19.0,222.0,241.0,0.1669336480903802,0.0846471629710817,0,0.0,0,0,0.0,0,0,0.0,0
02059,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02060,0.0,8.0,8.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02061,32.0,606.0,638.0,0.0631294964028776,0.0027877697841726,0,0.0,0,0,0.0,0,0,0.0,0
02062,0.0,1221.0,1221.0,0.1827752496094545,0.0853426611424302,0,0.0,0,0,0.0,0,0,0.0,0
02065,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02066,14.0,370.0,384.0,0.0730916752201393,0.0028091405110474,0,0.0,0,0,0.0,0,0,0.0,0
02067,7.0,366.0,373.0,0.2458049643488983,0.0164048678496756,0,0.0,0,0,0.0,0,0,0.0,0
02070,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02071,0.0,18.0,18.0,0.3991869918699187,0.0699186991869918,0,0.0,0,0,0.0,0,0,0.0,0
02072,3.0,927.0,930.0,0.3095817966738571,0.1704126365597383,0,0.0,0,0,0.0,0,0,0.0,0
02081,10.0,610.0,620.0,0.0990931989924432,0.0144080604534005,0,0.0,0,0,0.0,0,0,0.0,0
02090,0.0,491.0,491.0,0.1596524739663565,0.0120771458500215,0,0.0,0,0,0.0,0,0,0.0,0
02093,10.0,447.0,457.0,0.0558256496227996,0.0253143336127409,0,0.0,0,0,0.0,0,0,0.0,0
02108,0.0,1087.0,1087.0,0.1323008849557522,0.0446902654867256,0,0.0,0,0,0.0,0,0,0.0,0
02109,0.0,1340.0,1340.0,0.1723000824402308,0.0145644407804341,0,0.0,0,0,0.0,0,0,0.0,0
02110,0.0,1917.0,1917.0,0.123076923076923,0.0273504273504273,0,0.0,0,0,0.0,0,0,0.0,0
02111,5.0,963.0,968.0,0.6007044911309598,0.0315762989055227,0,0.0,0,0,0.0,0,0,0.0,0
02112,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02113,0.0,180.0,180.0,0.1020575010219375,0.0301130944270336,0,0.0,0,0,0.0,0,0,0.0,0
02114,2.0,744.0,746.0,0.2108597285067873,0.0450226244343891,0,0.0,0,0,0.0,0,0,0.0,0
02115,0.0,714.0,714.0,0.3716276515411546,0.0733507242397199,0,0.0,0,0,0.0,0,0,0.0,0
02116,0.0,1979.0,1979.0,0.2786977876298517,0.0537227800234711,0,0.0,0,0,0.0,0,0,0.0,0
02117,0.0,13.0,13.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02118,4.0,894.0,898.0,0.488716599750796,0.1625363422400664,0,0.0,0,0,0.0,0,0,0.0,0
02119,2.0,456.0,458.0,0.7978195872529716,0.5451396485087143,0,0.0,0,0,0.0,0,0,0.0,0
02120,0.0,176.0,176.0,0.5481919789612097,0.234516765285996,0,0.0,0,0,0.0,0,0,0.0,0
02121,5.0,233.0,238.0,0.8845113290497125,0.6409536692593845,0,0.0,0,0,0.0,0,0,0.0,0
02122,0.0,547.0,547.0,0.6304575058293801,0.2870467154458471,0,0.0,0,0,0.0,0,0,0.0,0
02123,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02124,0.0,584.0,584.0,0.7480219857162862,0.570893432292396,0,0.0,0,0,0.0,0,0,0.0,0
02125,0.0,517.0,517.0,0.6460187185025198,0.3433549316054715,0,0.0,0,0,0.0,0,0,0.0,0
02126,0.0,242.0,242.0,0.9180058375549368,0.80615291710001,0,0.0,0,0,0.0,0,0,0.0,0
02127,0.0,700.0,700.0,0.1932811780947998,0.061232776589697,0,0.0,0,0,0.0,0,0,0.0,0
02128,2.0,853.0,855.0,0.423813906786043,0.0316500711237553,0,0.0,0,0,0.0,0,0,0.0,0
02129,0.0,503.0,503.0,0.2304428404213812,0.0820327740928599,0,0.0,0,0,0.0,0,0,0.0,0
02130,0.0,703.0,703.0,0.343399728707075,0.134551771733181,0,0.0,0,0,0.0,0,0,0.0,0
02131,10.0,455.0,465.0,0.4124471334586466,0.2559328007518797,0,0.0,0,0,0.0,0,0,0.0,0
02132,0.0,493.0,493.0,0.1942468952340516,0.0451827477620917,0,0.0,0,0,0.0,0,0,0.0,0
02133,0.0,11.0,11.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02134,0.0,539.0,539.0,0.4263502454991816,0.0696603927986906,0,0.0,0,0,0.0,0,0,0.0,0
02135,0.0,656.0,656.0,0.3018726921048004,0.0517188324248285,0,0.0,0,0,0.0,0,0,0.0,0
02136,5.0,458.0,463.0,0.6453853969300052,0.4727462448856303,0,0.0,0,0,0.0,0,0,0.0,0
02137,0.0,7.0,7.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02138,4.0,1108.0,1112.0,0.3094100513554255,0.0501034773499578,0,0.0,0,0,0.0,0,0,0.0,0
02139,0.0,1173.0,1173.0,0.3875875270767216,0.1321847765855624,0,0.0,0,0,0.0,0,0,0.0,0
02140,0.0,503.0,503.0,0.3894244535649518,0.1648849861601603,0,0.0,0,0,0.0,0,0,0.0,0
02141,0.0,389.0,389.0,0.3374662325967998,0.0939945972154879,0,0.0,0,0,0.0,0,0,0.0,0
02142,0.0,605.0,605.0,0.4452626411389297,0.0886107020127638,0,0.0,0,0,0.0,0,0,0.0,0
02143,0.0,661.0,661.0,0.2400207154808381,0.0397577882240458,0,0.0,0,0,0.0,0,0,0.0,0
02144,0.0,423.0,423.0,0.1589427805989843,0.0423447558878803,0,0.0,0,0,0.0,0,0,0.0,0
02145,0.0,436.0,436.0,0.3021641054560834,0.0782109121669251,0,0.0,0,0,0.0,0,0,0.0,0
02148,0.0,1012.0,1012.0,0.4812716191731181,0.1640092241805303,0,0.0,0,0,0.0,0,0,0.0,0
02149,0.0,855.0,855.0,0.459384116693679,0.1781955699621826,0,0.0,0,0,0.0,0,0,0.0,0
02150,0.0,752.0,752.0,0.5757864632983793,0.0624905925442777,0,0.0,0,0,0.0,0,0,0.0,0
02151,0.0,839.0,839.0,0.2763029803804103,0.0460723378762917,0,0.0,0,0,0.0,0,0,0.0,0
02152,2.0,280.0,282.0,0.110949455760319,0.0426770126091173,0,0.0,0,0,0.0,0,0,0.0,0
02153,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02155,0.0,1159.0,1159.0,0.2813671881453091,0.0881833049741463,0,0.0,0,0,0.0,0,0,0.0,0
02156,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02163,0.0,35.0,35.0,0.4114383269312847,0.0845070422535211,0,0.0,0,0,0.0,0,0,0.0,0
02169,0.0,1556.0,1556.0,0.369831049667538,0.0724574115335356,0,0.0,0,0,0.0,0,0,0.0,0
02170,0.0,246.0,246.0,0.4715858686009497,0.0427386108646871,0,0.0,0,0,0.0,0,0,0.0,0
02171,0.0,402.0,402.0,0.4182257091128545,0.0245240577165743,0,0.0,0,0,0.0,0,0,0.0,0
02176,0.0,518.0,518.0,0.1748770228844371,0.0333998716760533,0,0.0,0,0,0.0,0,0,0.0,0
02180,0.0,630.0,630.0,0.1168677248677249,0.029037037037037,0,0.0,0,0,0.0,0,0,0.0,0
02184,0.0,1528.0,1528.0,0.2492472308850414,0.0317507258845037,0,0.0,0,0,0.0,0,0,0.0,0
02185,0.0,9.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02186,1.0,479.0,480.0,0.282819862268938,0.1714751721638274,0,0.0,0,0,0.0,0,0,0.0,0
02187,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02188,0.0,293.0,293.0,0.1975300980513838,0.092280004964627,0,0.0,0,0,0.0,0,0,0.0,0
02189,0.0,404.0,404.0,0.1490513138162613,0.0934341787833344,0,0.0,0,0,0.0,0,0,0.0,0
02190,2.0,414.0,416.0,0.1354059315241039,0.0097904500171762,0,0.0,0,0,0.0,0,0,0.0,0
02191,1.0,147.0,148.0,0.093297974927676,0.0122950819672131,0,0.0,0,0,0.0,0,0,0.0,0
02196,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02199,0.0,281.0,281.0,0.3846689895470383,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02201,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02203,0.0,7.0,7.0,0.5416666666666667,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02205,0.0,18.0,18.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02210,0.0,1098.0,1098.0,0.1542529748788011,0.0401057734684883,0,0.0,0,0,0.0,0,0,0.0,0
02212,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02215,3.0,540.0,543.0,0.346263765575582,0.0618450634454902,0,0.0,0,0,0.0,0,0,0.0,0
02222,0.0,7.0,7.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02238,0.0,18.0,18.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02269,0.0,14.0,14.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02283,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02301,12.0,1444.0,1456.0,0.694712140175219,0.469712140175219,0,0.0,0,0,0.0,0,0,0.0,0
02302,0.0,453.0,453.0,0.5930546825895663,0.3719358893777498,0,0.0,0,0,0.0,0,0,0.0,0
02303,0.0,9.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02305,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02322,2.0,224.0,226.0,0.2667848437846222,0.2074008420119654,0,0.0,0,0,0.0,0,0,0.0,0
02324,12.0,512.0,524.0,0.148573302722204,0.075252359607886,0,0.0,0,0,0.0,0,0,0.0,0
02325,0.0,3.0,3.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02327,1.0,5.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02330,42.0,219.0,261.0,0.0547467007237122,0.0040017028522775,0,0.0,0,0,0.0,0,0,0.0,0
02331,11.0,29.0,40.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02332,26.0,339.0,365.0,0.0432378079436902,0.0108722976370035,0,0.0,0,0,0.0,0,0,0.0,0
02333,43.0,268.0,311.0,0.0927010820869804,0.0390791922255151,0,0.0,0,0,0.0,0,0,0.0,0
02334,0.0,23.0,23.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02338,18.0,111.0,129.0,0.0316730523627075,0.0190293742017879,0,0.0,0,0,0.0,0,0,0.0,0
02339,16.0,647.0,663.0,0.0440589288172931,0.0046812611868373,0,0.0,0,0,0.0,0,0,0.0,0
02341,12.0,195.0,207.0,0.0965606032738642,0.0021151370240941,0,0.0,0,0,0.0,0,0,0.0,0
02343,1.0,270.0,271.0,0.2413356257352276,0.1365487286218441,0,0.0,0,0,0.0,0,0,0.0,0
02344,4.0,0.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02345,3.0,16.0,19.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02346,84.0,572.0,656.0,0.0611400612593977,0.0119734277417558,0,0.0,0,0,0.0,0,0,0.0,0
02347,34.0,307.0,341.0,0.0574104587633336,0.0180383314543404,0,0.0,0,0,0.0,0,0,0.0,0
02351,0.0,358.0,358.0,0.1269553663103219,0.0251253246361055,0,0.0,0,0,0.0,0,0,0.0,0
02355,5.0,0.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02356,14.0,272.0,286.0,0.1240981240981241,0.0477793811127144,0,0.0,0,0,0.0,0,0,0.0,0
02357,0.0,8.0,8.0,0.1609523809523809,0.0676190476190476,0,0.0,0,0,0.0,0,0,0.0,0
02358,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02359,13.0,539.0,552.0,0.0471416960173395,0.0053643998916282,0,0.0,0,0,0.0,0,0,0.0,0
02360,39.0,1637.0,1676.0,0.06105564419297,0.016448180008882,0,0.0,0,0,0.0,0,0,0.0,0
02361,1.0,7.0,8.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02362,4.0,9.0,13.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02364,27.0,378.0,405.0,0.0473592317765168,0.0058926233085988,0,0.0,0,0,0.0,0,0,0.0,0
02366,24.0,5.0,29.0,0.3195876288659793,0.0824742268041237,0,0.0,0,0,0.0,0,0,0.0,0
02367,36.0,71.0,107.0,0.034911043974488,0.0292044310171198,0,0.0,0,0,0.0,0,0,0.0,0
02368,3.0,669.0,672.0,0.6764482375635705,0.4000409189220786,0,0.0,0,0,0.0,0,0,0.0,0
02370,4.0,488.0,492.0,0.0594669627984453,0.0216546363131593,0,0.0,0,0,0.0,0,0,0.0,0
02375,10.0,401.0,411.0,0.1175017642907551,0.0316690190543401,0,0.0,0,0,0.0,0,0,0.0,0
02379,22.0,373.0,395.0,0.061759029500965,0.0173697270471464,0,0.0,0,0,0.0,0,0,0.0,0
02382,0.0,252.0,252.0,0.0700838892925556,0.020344804808772,0,0.0,0,0,0.0,0,0,0.0,0
02420,5.0,515.0,520.0,0.3631671872877903,0.0090995518131196,0,0.0,0,0,0.0,0,0,0.0,0
02421,2.0,568.0,570.0,0.373990741737539,0.0164710948433631,0,0.0,0,0,0.0,0,0,0.0,0
02445,3.0,481.0,484.0,0.2538986354775828,0.0333333333333333,0,0.0,0,0,0.0,0,0,0.0,0
02446,0.0,726.0,726.0,0.3057453468412372,0.0304600989532496,0,0.0,0,0,0.0,0,0,0.0,0
02447,0.0,5.0,5.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02451,0.0,1258.0,1258.0,0.2764167143674871,0.0522037779049799,0,0.0,0,0,0.0,0,0,0.0,0
02452,3.0,427.0,430.0,0.2931696085955487,0.1056536198516244,0,0.0,0,0,0.0,0,0,0.0,0
02453,1.0,829.0,830.0,0.3089214380825565,0.0747038137184608,0,0.0,0,0,0.0,0,0,0.0,0
02454,0.0,43.0,43.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02455,0.0,6.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
02457,0.0,17.0,17.0,0.3846578366445916,0.0767108167770419,0,0.0,0,0,0.0,0,0,0.0,0
02458,0.0,509.0,509.0,0.2416597510373443,0.0397510373443983,0,0.0,0,0,0.0,0,0,0.0,0
02459,2.0,704.0,706.0,0.2325156996403843,0.0339219580269443,0,0.0,0,0,0.0,0,0,0.0,0
02460,0.0,259.0,259.0,0.2240768841679312,0.0362164896307536,0,0.0,0,0,0.0,0,0,0.0,0
02461,0.0,255.0,255.0,0.2685252058356204,0.0143001588906543,0,0.0,0,0,0.0,0,0,0.0,0
02462,0.0,105.0,105.0,0.2356792144026186,0.0,0,0.0,0,0,0.0,0,0,0.0,0
02464,0.0,234.0,234.0,0.4112250404749056,0.044522396114409,0,0.0,0,0,0.0,0,0,0.0,0
02465,0.0,327.0,327.0,0.2148408122336425,0.0204729673268154,0,0.0,0,0,0.0,0,0,0.0,0
02466,0.0,270.0,270.0,0.2659276797244941,0.0245372363323288,0,0.0,0,0,0.0,0,0,0.0,0
02467,3.0,483.0,486.0,0.2811330606561657,0.0321120877208249,0,0.0,0,0,0.0,0,0,0.0,0
02468,0.0,95.0,95.0,0.166968489677653,0.0065193770373053,0,0.0,0,0,0.0,0,0,0.0,0
02471,0.0,15.0,15.0,,,0,0.0,0,0,0.0,0,0,0.0,0
