"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"49674","OMENA, MI","J",70,"J",823,"J",4156,12,"OMENA","MI","LEELANAU"
"49675","ONEKAMA, MI","J",141,"H",1070,"H",5825,33,"ONEKAMA","MI","MANISTEE"
"49676","RAPID CITY, MI","G",240,"G",2020,"G",9629,52,"RAPID CITY","MI","KALKASKA"
"49677","REED CITY, MI","H",3252,"H",44343,"H",184997,169,"REED CITY","MI","OSCEOLA"
"49679","SEARS, MI","H",97,"G",824,"G",4174,8,"SEARS","MI","OSCEOLA"
"49680","SOUTH BOARDMAN, MI","H",162,"H",1914,"H",6640,22,"SOUTH BOARDMAN","MI","KALKASKA"
"49682","SUTTONS BAY, MI","H",875,"H",6761,"H",35719,163,"SUTTONS BAY","MI","LEELANAU"
"49683","THOMPSONVILLE, MI","H",607,"H",4667,"H",17165,33,"THOMPSONVILLE","MI","BENZIE"
"49684","TRAVERSE CITY, MI","G",23170,"H",300550,"G",1350348,1564,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49685","TRAVERSE CITY, MI","G",3539,"G",39011,"G",182943,331,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49686","TRAVERSE CITY, MI","G",13572,"G",149927,"G",669941,1123,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49688","TUSTIN, MI","J",372,"J",3242,"J",15116,41,"TUSTIN","MI","OSCEOLA"
"49689","WELLSTON, MI","H",186,"H",1341,"G",6107,30,"WELLSTON","MI","MANISTEE"
"49690","WILLIAMSBURG, MI","H",2141,"H",18437,"H",85286,193,"WILLIAMSBURG","MI","GRAND TRAVERSE"
"49696","TRAVERSE CITY, MI","H",1270,"G",14324,"G",65871,151,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49701","MACKINAW CITY, MI","H",588,"G",3505,"H",36784,145,"MACKINAW CITY","MI","CHEBOYGAN"
"49705","AFTON, MI","J",160,"J",2019,"H",9987,13,"AFTON","MI","CHEBOYGAN"
"49706","ALANSON, MI","H",464,"G",4264,"G",22104,88,"ALANSON","MI","EMMET"
"49707","ALPENA, MI","G",9222,"G",86877,"G",401769,686,"ALPENA","MI","ALPENA"
"49709","ATLANTA, MI","H",356,"G",2487,"G",10647,62,"ATLANTA","MI","MONTMORENCY"
"49710","BARBEAU, MI","G",18,"H",62,"H",661,8,"BARBEAU","MI","CHIPPEWA"
"49712","BOYNE CITY, MI","H",2442,"H",25428,"G",117245,241,"BOYNE CITY","MI","CHARLEVOIX"
"49713","BOYNE FALLS, MI","H",1103,"H",9842,"H",40506,57,"BOYNE FALLS","MI","CHARLEVOIX"
"49715","BRIMLEY, MI","H",333,"H",2787,"H",15958,31,"BRIMLEY","MI","CHIPPEWA"
"49716","BRUTUS, MI","G",29,"G",245,"G",2147,18,"BRUTUS","MI","EMMET"
"49718","CARP LAKE, MI","H",72,"J",362,"J",2346,11,"CARP LAKE","MI","EMMET"
"49719","CEDARVILLE, MI","H",358,"H",3015,"H",16204,64,"CEDARVILLE","MI","MACKINAC"
"49720","CHARLEVOIX, MI","G",3060,"G",34854,"G",162611,362,"CHARLEVOIX","MI","CHARLEVOIX"
"49721","CHEBOYGAN, MI","G",2687,"G",21907,"G",110122,401,"CHEBOYGAN","MI","CHEBOYGAN"
"49722","CONWAY, MI","G",15,"J",90,"J",337,5,"CONWAY","MI","EMMET"
"49723","CROSS VILLAGE, MI","J",9,"H",22,"J",1121,3,"CROSS VILLAGE","MI","EMMET"
"49724","DAFTER, MI","J",52,"J",965,"H",4729,10,"DAFTER","MI","CHIPPEWA"
"49725","DE TOUR VILLAGE, MI","H",44,"G",432,"G",2667,20,"DE TOUR VILLAGE","MI","CHIPPEWA"
"49726","DRUMMOND ISLAND, MI","H",133,"H",1029,"H",7457,44,"DRUMMOND ISLAND","MI","CHIPPEWA"
"49727","EAST JORDAN, MI","G",940,"G",13071,"G",54848,133,"EAST JORDAN","MI","CHARLEVOIX"
"49728","ECKERMAN, MI","J",18,"J",157,"J",564,4,"ECKERMAN","MI","CHIPPEWA"
"49729","ELLSWORTH, MI","H",181,"G",1582,"G",6991,36,"ELLSWORTH","MI","ANTRIM"
"49730","ELMIRA, MI","H",539,"H",7331,"H",34247,30,"ELMIRA","MI","OTSEGO"
"49733","FREDERIC, MI","J",114,"H",1167,"H",4664,18,"FREDERIC","MI","CRAWFORD"
"49734","GAYLORD, MI","H",283,"H",3223,"H",15736,25,"GAYLORD","MI","OTSEGO"
"49735","GAYLORD, MI","G",7934,"G",72565,"G",340971,701,"GAYLORD","MI","OTSEGO"
"49736","GOETZVILLE, MI","H",33,"H",253,"H",1583,10,"GOETZVILLE","MI","CHIPPEWA"
"49738","GRAYLING, MI","G",3157,"G",33642,"H",153745,272,"GRAYLING","MI","CRAWFORD"
"49740","HARBOR SPRINGS, MI","G",3277,"G",35322,"G",168892,360,"HARBOR SPRINGS","MI","EMMET"
"49743","HAWKS, MI","J",42,"J",185,"H",882,14,"HAWKS","MI","PRESQUE ISLE"
"49744","HERRON, MI","J",26,"G",208,"G",1027,16,"HERRON","MI","ALPENA"
"49745","HESSEL, MI","H",58,"H",597,"H",3311,14,"HESSEL","MI","MACKINAC"
"49746","HILLMAN, MI","G",593,"G",4955,"G",23553,76,"HILLMAN","MI","MONTMORENCY"
"49747","HUBBARD LAKE, MI","H",49,"G",216,"H",1744,34,"HUBBARD LAKE","MI","ALPENA"
"49748","HULBERT, MI","G",3,"J",15,"H",77,4,"HULBERT","MI","CHIPPEWA"
"49749","INDIAN RIVER, MI","G",803,"G",5715,"G",32323,142,"INDIAN RIVER","MI","CHEBOYGAN"
"49751","JOHANNESBURG, MI","H",116,"H",1405,"H",5729,27,"JOHANNESBURG","MI","OTSEGO"
"49752","KINROSS, MI","G",28,"H",228,"H",1085,8,"KINROSS","MI","CHIPPEWA"
"49753","LACHINE, MI","H",148,"H",1225,"H",5761,33,"LACHINE","MI","ALPENA"
"49755","LEVERING, MI","G",64,"H",448,"H",3023,21,"LEVERING","MI","EMMET"
"49756","LEWISTON, MI","H",715,"H",5834,"H",28556,80,"LEWISTON","MI","MONTMORENCY"
"49757","MACKINAC ISLAND, MI","G",389,"G",4226,"G",62528,106,"MACKINAC ISLAND","MI","MACKINAC"
"49759","MILLERSBURG, MI","G",50,"G",405,"G",2469,22,"MILLERSBURG","MI","PRESQUE ISLE"
"49760","MORAN, MI","H",29,"H",200,"G",1531,11,"MORAN","MI","MACKINAC"
"49762","NAUBINWAY, MI","J",72,"H",486,"G",2149,29,"NAUBINWAY","MI","MACKINAC"
"49764","ODEN, MI","H",30,"H",124,"H",945,4,"ODEN","MI","EMMET"
"49765","ONAWAY, MI","G",734,"G",7373,"G",35592,91,"ONAWAY","MI","PRESQUE ISLE"
"49766","OSSINEKE, MI","G",212,"G",1842,"G",8551,35,"OSSINEKE","MI","ALPENA"
"49768","PARADISE, MI","J",68,"G",318,"G",2963,17,"PARADISE","MI","CHIPPEWA"
"49769","PELLSTON, MI","G",285,"G",2058,"G",10547,38,"PELLSTON","MI","EMMET"
"49770","PETOSKEY, MI","G",10585,"G",109320,"G",510052,977,"PETOSKEY","MI","EMMET"
"49774","PICKFORD, MI","G",206,"G",1765,"G",8773,45,"PICKFORD","MI","CHIPPEWA"
"49775","POINTE AUX PINS, MI","J",3,"J",19,"H",233,3,"POINTE AUX PINS","MI","MACKINAC"
"49776","POSEN, MI","G",136,"G",1098,"G",5038,30,"POSEN","MI","PRESQUE ISLE"
"49777","PRESQUE ISLE, MI","J",227,"J",1556,"J",9215,22,"PRESQUE ISLE","MI","PRESQUE ISLE"
"49779","ROGERS CITY, MI","G",960,"G",7377,"H",35837,149,"ROGERS CITY","MI","PRESQUE ISLE"
"49780","RUDYARD, MI","H",235,"H",1543,"H",7880,44,"RUDYARD","MI","CHIPPEWA"
"49781","SAINT IGNACE, MI","H",979,"H",8928,"H",49290,161,"SAINT IGNACE","MI","MACKINAC"
"49782","BEAVER ISLAND, MI","J",85,"H",740,"H",4225,29,"BEAVER ISLAND","MI","CHARLEVOIX"
"49783","SAULT SAINTE MARIE, MI","G",6575,"G",53325,"G",227879,504,"SAULT SAINTE MARIE","MI","CHIPPEWA"
"49788","KINCHELOE, MI","J",279,"J",2621,"J",11404,27,"KINCHELOE","MI","CHIPPEWA"
"49791","TOPINABEE, MI","G",23,"H",123,"H",1028,6,"TOPINABEE","MI","CHEBOYGAN"
"49793","TROUT LAKE, MI","J",16,"J",89,"J",450,7,"TROUT LAKE","MI","CHIPPEWA"
"49795","VANDERBILT, MI","G",362,"G",3907,"G",16858,38,"VANDERBILT","MI","OTSEGO"
"49796","WALLOON LAKE, MI","H",212,"H",1830,"G",10879,22,"WALLOON LAKE","MI","CHARLEVOIX"
"49797","WATERS, MI","J",45,"H",479,"H",2377,9,"WATERS","MI","OTSEGO"
"49799","WOLVERINE, MI","G",99,"G",613,"H",3040,29,"WOLVERINE","MI","CHEBOYGAN"
"49801","IRON MOUNTAIN, MI","H",8881,"G",123145,"H",510988,475,"IRON MOUNTAIN","MI","DICKINSON"
"49802","KINGSFORD, MI","G",1632,"G",15914,"G",66968,149,"KINGSFORD","MI","DICKINSON"
"49805","ALLOUEZ, MI","J",19,"H",75,"H",387,6,"ALLOUEZ","MI","KEWEENAW"
"49806","AU TRAIN, MI","G",67,"H",987,"H",3524,12,"AU TRAIN","MI","ALGER"
"49807","BARK RIVER, MI","G",240,"G",1940,"G",9676,52,"BARK RIVER","MI","DELTA"
"49808","BIG BAY, MI","G",164,"H",3198,"H",16737,13,"BIG BAY","MI","MARQUETTE"
"49812","CARNEY, MI","H",205,"H",2453,"H",9045,15,"CARNEY","MI","MENOMINEE"
"49814","CHAMPION, MI","J",253,"J",7175,"J",22730,13,"CHAMPION","MI","MARQUETTE"
"49815","CHANNING, MI","J",38,"J",304,"J",1177,7,"CHANNING","MI","DICKINSON"
"49816","CHATHAM, MI","J",45,"H",202,"H",979,10,"CHATHAM","MI","ALGER"
"49817","COOKS, MI","J",23,"H",84,"H",516,9,"COOKS","MI","SCHOOLCRAFT"
"49818","CORNELL, MI","J",68,"H",621,"H",2819,11,"CORNELL","MI","DELTA"
"49820","CURTIS, MI","H",85,"H",463,"G",2432,20,"CURTIS","MI","MACKINAC"
"49821","DAGGETT, MI","H",43,"G",471,"G",2094,19,"DAGGETT","MI","MENOMINEE"
"49825","EBEN JUNCTION, MI","G",4,"J",32,"H",194,3,"EBEN JUNCTION","MI","ALGER"
"49827","ENGADINE, MI","J",80,"G",531,"G",2820,24,"ENGADINE","MI","MACKINAC"
"49829","ESCANABA, MI","G",9585,"G",97580,"G",422355,649,"ESCANABA","MI","DELTA"
"49831","FELCH, MI","H",43,"G",324,"G",1539,16,"FELCH","MI","DICKINSON"
"49833","LITTLE LAKE, MI","H",22,"J",72,"G",427,8,"LITTLE LAKE","MI","MARQUETTE"
"49834","FOSTER CITY, MI","J",6,"J",54,"J",229,3,"FOSTER CITY","MI","DICKINSON"
"49835","GARDEN, MI","H",64,"H",537,"J",3211,16,"GARDEN","MI","DELTA"
"49836","GERMFASK, MI","J",50,"J",507,"J",2071,8,"GERMFASK","MI","SCHOOLCRAFT"
"49837","GLADSTONE, MI","G",1301,"G",10402,"G",49197,167,"GLADSTONE","MI","DELTA"
"49838","GOULD CITY, MI","J",10,"J",125,"J",457,9,"GOULD CITY","MI","MACKINAC"
"49839","GRAND MARAIS, MI","H",51,"G",169,"H",1345,17,"GRAND MARAIS","MI","ALGER"
"49840","GULLIVER, MI","G",201,"H",2656,"H",12150,22,"GULLIVER","MI","SCHOOLCRAFT"
"49841","GWINN, MI","H",1316,"H",14797,"H",64651,101,"GWINN","MI","MARQUETTE"
"49847","HERMANSVILLE, MI","H",298,"H",2865,"H",13171,15,"HERMANSVILLE","MI","MENOMINEE"
"49848","INGALLS, MI","J",115,"J",1757,"J",8548,5,"INGALLS","MI","MENOMINEE"
"49849","ISHPEMING, MI","G",2794,"H",40294,"G",164716,217,"ISHPEMING","MI","MARQUETTE"
"49853","MC MILLAN, MI","G",161,"G",939,"G",4848,28,"MC MILLAN","MI","LUCE"
"49854","MANISTIQUE, MI","H",1410,"H",13955,"H",67352,174,"MANISTIQUE","MI","SCHOOLCRAFT"
"49855","MARQUETTE, MI","G",13534,"G",121854,"G",545140,1056,"MARQUETTE","MI","MARQUETTE"
"49858","MENOMINEE, MI","H",3703,"H",36023,"H",163590,260,"MENOMINEE","MI","MENOMINEE"
"49861","MICHIGAMME, MI","H",35,"J",84,"G",515,10,"MICHIGAMME","MI","MARQUETTE"
"49862","MUNISING, MI","G",1366,"H",15194,"G",73276,153,"MUNISING","MI","ALGER"
"49863","NADEAU, MI","J",6,"J",21,"H",94,3,"NADEAU","MI","MENOMINEE"
"49864","NAHMA, MI","G",23,"H",449,"H",2173,4,"NAHMA","MI","DELTA"
"49866","NEGAUNEE, MI","G",1581,"G",15219,"G",68369,158,"NEGAUNEE","MI","MARQUETTE"
"49868","NEWBERRY, MI","G",1273,"G",12714,"G",56210,137,"NEWBERRY","MI","LUCE"
"49870","NORWAY, MI","G",483,"G",3082,"G",14787,95,"NORWAY","MI","DICKINSON"
"49871","PALMER, MI","J",14,"J",70,"J",338,7,"PALMER","MI","MARQUETTE"
"49872","PERKINS, MI","J",23,"J",118,"J",509,5,"PERKINS","MI","DELTA"
"49874","POWERS, MI","H",161,"H",1427,"H",6936,21,"POWERS","MI","MENOMINEE"
"49876","QUINNESEC, MI","H",428,"H",7086,"H",28711,24,"QUINNESEC","MI","DICKINSON"
"49878","RAPID RIVER, MI","J",252,"H",1864,"G",8649,54,"RAPID RIVER","MI","DELTA"
"49879","REPUBLIC, MI","G",30,"H",215,"H",1088,15,"REPUBLIC","MI","MARQUETTE"
"49880","ROCK, MI","H",72,"H",685,"H",3131,16,"ROCK","MI","DELTA"
"49881","SAGOLA, MI","J",333,"J",4444,"J",18607,12,"SAGOLA","MI","DICKINSON"
"49883","SENEY, MI","J",16,"J",71,"H",318,5,"SENEY","MI","SCHOOLCRAFT"
"49884","SHINGLETON, MI","H",27,"H",40,"H",133,5,"SHINGLETON","MI","ALGER"
"49885","SKANDIA, MI","J",170,"J",1824,"J",8209,25,"SKANDIA","MI","MARQUETTE"
"49886","SPALDING, MI","H",87,"G",572,"G",2492,17,"SPALDING","MI","MENOMINEE"
"49887","STEPHENSON, MI","G",323,"G",2292,"G",9814,54,"STEPHENSON","MI","MENOMINEE"
"49891","TRENARY, MI","H",69,"H",403,"H",1799,11,"TRENARY","MI","ALGER"
"49892","VULCAN, MI","H",84,"G",623,"G",2975,29,"VULCAN","MI","DICKINSON"
"49893","WALLACE, MI","G",151,"H",1792,"H",8691,17,"WALLACE","MI","MENOMINEE"
"49894","WELLS, MI","G",71,"G",326,"G",1969,8,"WELLS","MI","DELTA"
"49895","WETMORE, MI","H",136,"H",838,"G",5266,21,"WETMORE","MI","ALGER"
"49896","WILSON, MI","J",72,"J",525,"J",2530,18,"WILSON","MI","MENOMINEE"
"49901","AHMEEK, MI","J",36,"J",393,"J",2119,7,"AHMEEK","MI","KEWEENAW"
"49902","ALPHA, MI","J",21,"H",63,"H",287,3,"ALPHA","MI","IRON"
"49903","AMASA, MI","H",174,"H",1751,"H",7812,9,"AMASA","MI","IRON"
"49905","ATLANTIC MINE, MI","H",210,"J",1753,"H",7983,27,"ATLANTIC MINE","MI","HOUGHTON"
"49908","BARAGA, MI","G",681,"G",6859,"G",30559,53,"BARAGA","MI","BARAGA"
"49910","BERGLAND, MI","H",62,"H",202,"G",824,13,"BERGLAND","MI","ONTONAGON"
"49911","BESSEMER, MI","G",497,"G",3457,"G",14144,61,"BESSEMER","MI","GOGEBIC"
"49912","BRUCE CROSSING, MI","G",117,"G",759,"G",3599,22,"BRUCE CROSSING","MI","ONTONAGON"
"49913","CALUMET, MI","G",1905,"G",17481,"G",83486,186,"CALUMET","MI","HOUGHTON"
"49915","CASPIAN, MI","J",95,"J",665,"J",3090,18,"CASPIAN","MI","IRON"
"49916","CHASSELL, MI","G",141,"G",879,"G",5085,38,"CHASSELL","MI","HOUGHTON"
"49917","COPPER CITY, MI","J",6,"H",23,"J",82,3,"COPPER CITY","MI","HOUGHTON"
"49918","COPPER HARBOR, MI","G",130,"H",1015,"H",6567,24,"COPPER HARBOR","MI","KEWEENAW"
"49920","CRYSTAL FALLS, MI","G",457,"H",4126,"H",21732,122,"CRYSTAL FALLS","MI","IRON"
"49921","DODGEVILLE, MI","J",30,"J",160,"J",758,5,"DODGEVILLE","MI","HOUGHTON"
"49922","DOLLAR BAY, MI","H",114,"H",1110,"H",5275,23,"DOLLAR BAY","MI","HOUGHTON"
"49925","EWEN, MI","G",102,"G",716,"G",3351,17,"EWEN","MI","ONTONAGON"
"49927","GAASTRA, MI","G",57,"G",289,"G",1612,9,"GAASTRA","MI","IRON"
"49929","GREENLAND, MI","G",18,"H",212,"H",1080,7,"GREENLAND","MI","ONTONAGON"
"49930","HANCOCK, MI","G",2530,"H",23149,"H",102386,205,"HANCOCK","MI","HOUGHTON"
"49931","HOUGHTON, MI","G",3414,"G",29375,"G",133505,292,"HOUGHTON","MI","HOUGHTON"
"49934","HUBBELL, MI","H",78,"J",851,"J",2669,14,"HUBBELL","MI","HOUGHTON"
"49935","IRON RIVER, MI","H",1449,"H",13393,"H",61543,186,"IRON RIVER","MI","IRON"
"49938","IRONWOOD, MI","G",2320,"H",21265,"H",92795,208,"IRONWOOD","MI","GOGEBIC"
"49945","LAKE LINDEN, MI","H",180,"H",1130,"H",5983,44,"LAKE LINDEN","MI","HOUGHTON"
"49946","LANSE, MI","H",978,"G",9950,"G",41350,97,"LANSE","MI","BARAGA"
"49947","MARENISCO, MI","J",33,"G",324,"G",1416,15,"MARENISCO","MI","GOGEBIC"
"49948","MASS CITY, MI","H",26,"G",75,"G",505,13,"MASS CITY","MI","ONTONAGON"
"49950","MOHAWK, MI","H",150,"J",871,"H",4051,24,"MOHAWK","MI","KEWEENAW"
"49953","ONTONAGON, MI","H",450,"H",3892,"H",18546,76,"ONTONAGON","MI","ONTONAGON"
"49955","PAINESDALE, MI","G",5,"G",42,"G",205,3,"PAINESDALE","MI","HOUGHTON"
"49958","PELKIE, MI","H",50,"H",463,"H",2233,14,"PELKIE","MI","HOUGHTON"
"49962","SKANEE, MI","J",10,"H",26,"H",140,3,"SKANEE","MI","BARAGA"
"49963","SOUTH RANGE, MI","J",73,"H",488,"G",2568,19,"SOUTH RANGE","MI","HOUGHTON"
"49965","TOIVOLA, MI","H",63,"H",425,"J",2156,9,"TOIVOLA","MI","HOUGHTON"
"49967","TROUT CREEK, MI","J",20,"H",121,"H",544,9,"TROUT CREEK","MI","ONTONAGON"
"49968","WAKEFIELD, MI","H",456,"G",4201,"H",16589,53,"WAKEFIELD","MI","GOGEBIC"
"49969","WATERSMEET, MI","J",309,"H",2333,"H",10954,18,"WATERSMEET","MI","GOGEBIC"
"49970","WATTON, MI","G",7,"J",75,"J",325,3,"WATTON","MI","BARAGA"
"49971","WHITE PINE, MI","G",74,"H",508,"H",2491,11,"WHITE PINE","MI","ONTONAGON"
"50001","ACKWORTH, IA","J",40,"J",270,"H",1859,13,"ACKWORTH","IA","WARREN"
"50002","ADAIR, IA","G",406,"G",3116,"G",16936,53,"ADAIR","IA","ADAIR"
"50003","ADEL, IA","G",1904,"G",20041,"G",93452,269,"ADEL","IA","DALLAS"
"50005","ALBION, IA","H",115,"J",1056,"J",5006,12,"ALBION","IA","MARSHALL"
"50006","ALDEN, IA","H",346,"H",5759,"H",22220,46,"ALDEN","IA","HARDIN"
"50007","ALLEMAN, IA","J",19,"H",190,"J",853,9,"ALLEMAN","IA","POLK"
"50008","ALLERTON, IA","J",87,"H",1077,"H",3958,10,"ALLERTON","IA","WAYNE"
"50009","ALTOONA, IA","G",8146,"G",79477,"G",359353,475,"ALTOONA","IA","POLK"
"50010","AMES, IA","G",21837,"G",349151,"G",1310176,1150,"AMES","IA","STORY"
"50011","AMES, IA","J",236,"J",706,"J",3130,22,"AMES","IA","STORY"
"50014","AMES, IA","G",3835,"G",27447,"G",122426,388,"AMES","IA","STORY"
"50020","ANITA, IA","H",304,"H",2425,"H",10571,40,"ANITA","IA","CASS"
"50021","ANKENY, IA","G",20917,"G",256388,"G",1154749,751,"ANKENY","IA","POLK"
"50022","ATLANTIC, IA","G",3847,"G",34895,"G",154752,317,"ATLANTIC","IA","CASS"
"50023","ANKENY, IA","G",7790,"G",71116,"G",326270,841,"ANKENY","IA","POLK"
"50025","AUDUBON, IA","G",970,"H",8743,"H",39800,120,"AUDUBON","IA","AUDUBON"
"50026","BAGLEY, IA","G",11,"G",79,"G",295,6,"BAGLEY","IA","GUTHRIE"
"50027","BARNES CITY, IA","J",41,"J",229,"H",1397,6,"BARNES CITY","IA","MAHASKA"
"50028","BAXTER, IA","G",127,"H",883,"H",3766,40,"BAXTER","IA","JASPER"
"50029","BAYARD, IA","H",107,"G",884,"G",3950,15,"BAYARD","IA","GUTHRIE"
"50032","BERWICK, IA","J",3,"J",17,"G",185,3,"BERWICK","IA","POLK"
"50033","BEVINGTON, IA","G",77,"G",775,"G",5226,5,"BEVINGTON","IA","MADISON"
"50034","BLAIRSBURG, IA","G",31,"G",405,"H",1806,10,"BLAIRSBURG","IA","HAMILTON"
"50035","BONDURANT, IA","H",851,"H",7660,"H",38968,126,"BONDURANT","IA","POLK"
"50036","BOONE, IA","G",4537,"G",45182,"G",194570,348,"BOONE","IA","BOONE"
"50038","BOONEVILLE, IA","J",152,"J",1100,"J",4538,7,"BOONEVILLE","IA","DALLAS"
"50039","BOUTON, IA","J",55,"H",495,"H",2388,10,"BOUTON","IA","DALLAS"
"50040","BOXHOLM, IA","J",9,"J",92,"J",461,5,"BOXHOLM","IA","BOONE"
"50041","BRADFORD, IA","J",25,"J",281,"J",1728,4,"BRADFORD","IA","FRANKLIN"
"50042","BRAYTON, IA","J",25,"J",230,"J",837,6,"BRAYTON","IA","AUDUBON"
"50044","BUSSEY, IA","G",61,"G",421,"H",3776,15,"BUSSEY","IA","MARION"
"50046","CAMBRIDGE, IA","H",128,"G",1540,"G",8105,30,"CAMBRIDGE","IA","STORY"
"50047","CARLISLE, IA","G",959,"G",9860,"G",48705,120,"CARLISLE","IA","WARREN"
"50048","CASEY, IA","G",128,"G",916,"H",5503,18,"CASEY","IA","GUTHRIE"
"50049","CHARITON, IA","H",4109,"H",31901,"H",147021,160,"CHARITON","IA","LUCAS"
"50050","CHURDAN, IA","G",72,"G",403,"G",1833,12,"CHURDAN","IA","GREENE"
"50054","COLFAX, IA","G",345,"G",2659,"G",12550,61,"COLFAX","IA","JASPER"
"50055","COLLINS, IA","G",52,"G",439,"G",2056,18,"COLLINS","IA","STORY"
"50056","COLO, IA","J",117,"H",1273,"H",3280,23,"COLO","IA","STORY"
"50057","COLUMBIA, IA","G",11,"G",93,"H",450,6,"COLUMBIA","IA","MARION"
"50058","COON RAPIDS, IA","H",253,"H",2625,"H",11126,52,"COON RAPIDS","IA","CARROLL"
"50060","CORYDON, IA","H",1030,"H",10782,"H",44597,73,"CORYDON","IA","WAYNE"
"50061","CUMMING, IA","J",301,"H",2675,"H",18078,55,"CUMMING","IA","WARREN"
"50062","MELCHER DALLAS, IA","J",14,"J",77,"J",365,6,"MELCHER DALLAS","IA","MARION"
"50063","DALLAS CENTER, IA","H",386,"G",3151,"G",15950,73,"DALLAS CENTER","IA","DALLAS"
"50066","DAWSON, IA","G",10,"J",48,"G",266,5,"DAWSON","IA","DALLAS"
"50067","DECATUR, IA","H",38,"H",265,"G",932,7,"DECATUR","IA","DECATUR"
"50068","DERBY, IA","J",6,"J",34,"J",272,4,"DERBY","IA","LUCAS"
"50069","DE SOTO, IA","G",234,"G",1916,"G",10842,38,"DE SOTO","IA","DALLAS"
"50070","DEXTER, IA","H",153,"H",1453,"H",10109,27,"DEXTER","IA","DALLAS"
"50071","DOWS, IA","H",96,"H",565,"H",2556,21,"DOWS","IA","WRIGHT"
"50072","EARLHAM, IA","H",354,"G",2994,"G",15063,66,"EARLHAM","IA","MADISON"
"50073","ELKHART, IA","G",191,"G",1544,"G",9205,27,"ELKHART","IA","POLK"
"50074","ELLSTON, IA","J",5,"H",25,"G",163,6,"ELLSTON","IA","RINGGOLD"
"50075","ELLSWORTH, IA","H",231,"H",2584,"H",11367,21,"ELLSWORTH","IA","HAMILTON"
"50076","EXIRA, IA","G",156,"G",1053,"G",4612,31,"EXIRA","IA","AUDUBON"
"50101","GALT, IA","G",13,"H",218,"H",455,3,"GALT","IA","WRIGHT"
"50104","GIBSON, IA","G",23,"H",276,"H",1035,6,"GIBSON","IA","KEOKUK"
"50105","GILBERT, IA","G",173,"G",1318,"G",5645,29,"GILBERT","IA","STORY"
"50106","GILMAN, IA","H",93,"H",761,"G",3044,20,"GILMAN","IA","MARSHALL"
"50107","GRAND JUNCTION, IA","H",137,"H",1467,"H",7292,16,"GRAND JUNCTION","IA","GREENE"
"50108","GRAND RIVER, IA","G",4,"J",10,"J",35,3,"GRAND RIVER","IA","DECATUR"
"50109","GRANGER, IA","H",1032,"H",15560,"H",69278,77,"GRANGER","IA","DALLAS"
"50111","GRIMES, IA","G",7202,"G",84472,"G",438950,438,"GRIMES","IA","POLK"
"50112","GRINNELL, IA","G",6665,"G",67958,"G",309822,350,"GRINNELL","IA","POWESHIEK"
"50115","GUTHRIE CENTER, IA","G",680,"H",6110,"G",23193,82,"GUTHRIE CENTER","IA","GUTHRIE"
"50117","HAMLIN, IA","J",16,"G",162,"G",872,4,"HAMLIN","IA","AUDUBON"
"50118","HARTFORD, IA","J",17,"H",148,"H",785,8,"HARTFORD","IA","WARREN"
"50119","HARVEY, IA","J",44,"H",510,"H",2743,7,"HARVEY","IA","MARION"
"50120","HAVERHILL, IA","J",14,"H",224,"H",967,3,"HAVERHILL","IA","MARSHALL"
"50122","HUBBARD, IA","G",285,"G",3108,"G",14792,32,"HUBBARD","IA","HARDIN"
"50123","HUMESTON, IA","H",98,"H",558,"H",2890,23,"HUMESTON","IA","WAYNE"
"50124","HUXLEY, IA","G",774,"G",6704,"G",32910,97,"HUXLEY","IA","STORY"
"50125","INDIANOLA, IA","G",5370,"G",42929,"G",197810,479,"INDIANOLA","IA","WARREN"
"50126","IOWA FALLS, IA","H",2873,"G",27684,"G",123604,236,"IOWA FALLS","IA","HARDIN"
"50129","JEFFERSON, IA","G",1949,"H",21631,"H",97181,172,"JEFFERSON","IA","GREENE"
"50130","JEWELL, IA","H",180,"G",2918,"G",13813,39,"JEWELL","IA","HAMILTON"
"50131","JOHNSTON, IA","G",13303,"G",246750,"G",1006327,649,"JOHNSTON","IA","POLK"
"50132","KAMRAR, IA","J",30,"H",134,"H",748,7,"KAMRAR","IA","HAMILTON"
"50133","KELLERTON, IA","J",15,"H",157,"G",769,10,"KELLERTON","IA","RINGGOLD"
"50134","KELLEY, IA","G",90,"H",610,"G",3220,17,"KELLEY","IA","STORY"
"50135","KELLOGG, IA","J",61,"H",473,"H",2211,20,"KELLOGG","IA","JASPER"
"50136","KESWICK, IA","J",37,"G",450,"G",2009,9,"KESWICK","IA","KEOKUK"
"50138","KNOXVILLE, IA","G",3515,"G",37741,"G",161808,247,"KNOXVILLE","IA","MARION"
"50139","LACONA, IA","J",70,"H",624,"H",2796,15,"LACONA","IA","WARREN"
"50140","LAMONI, IA","J",1246,"H",6213,"H",29121,64,"LAMONI","IA","DECATUR"
"50141","LAUREL, IA","J",13,"J",102,"H",582,7,"LAUREL","IA","MARSHALL"
"50142","LE GRAND, IA","J",37,"G",157,"G",703,10,"LE GRAND","IA","MARSHALL"
