"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"66741","GARLAND, KS","J",19,"J",149,"J",684,6,"GARLAND","KS","BOURBON"
"66742","GAS, KS","J",91,"H",713,"H",2987,12,"GAS","KS","ALLEN"
"66743","GIRARD, KS","G",1223,"G",10694,"G",45045,106,"GIRARD","KS","CRAWFORD"
"66746","HEPLER, KS","J",14,"J",160,"J",554,4,"HEPLER","KS","CRAWFORD"
"66748","HUMBOLDT, KS","H",961,"G",10116,"G",44356,60,"HUMBOLDT","KS","ALLEN"
"66749","IOLA, KS","G",3031,"G",26779,"G",109272,265,"IOLA","KS","ALLEN"
"66751","LA HARPE, KS","H",32,"G",162,"H",700,6,"LA HARPE","KS","ALLEN"
"66753","MC CUNE, KS","H",90,"G",866,"G",3863,16,"MC CUNE","KS","CRAWFORD"
"66754","MAPLETON, KS","J",4,"J",22,"J",55,3,"MAPLETON","KS","BOURBON"
"66755","MORAN, KS","G",123,"G",668,"H",2960,28,"MORAN","KS","ALLEN"
"66756","MULBERRY, KS","G",32,"H",279,"H",1224,6,"MULBERRY","KS","CRAWFORD"
"66757","NEODESHA, KS","H",1398,"H",12804,"H",52659,74,"NEODESHA","KS","WILSON"
"66758","NEOSHO FALLS, KS","J",27,"J",259,"J",1118,5,"NEOSHO FALLS","KS","COFFEY"
"66761","PIQUA, KS","J",37,"G",226,"G",1042,8,"PIQUA","KS","WOODSON"
"66762","PITTSBURG, KS","G",11787,"G",96698,"G",392278,695,"PITTSBURG","KS","CRAWFORD"
"66763","FRONTENAC, KS","H",1002,"H",8938,"H",39377,67,"FRONTENAC","KS","CRAWFORD"
"66767","PRESCOTT, KS","H",38,"G",228,"G",963,7,"PRESCOTT","KS","LINN"
"66769","REDFIELD, KS","J",18,"G",132,"G",622,5,"REDFIELD","KS","BOURBON"
"66770","RIVERTON, KS","J",156,"J",1778,"J",5905,19,"RIVERTON","KS","CHEROKEE"
"66771","SAINT PAUL, KS","G",383,"G",2847,"G",12847,33,"SAINT PAUL","KS","NEOSHO"
"66773","SCAMMON, KS","J",19,"G",75,"G",319,4,"SCAMMON","KS","CHEROKEE"
"66775","STARK, KS","G",11,"J",61,"J",251,4,"STARK","KS","NEOSHO"
"66776","THAYER, KS","G",95,"G",567,"G",1874,20,"THAYER","KS","NEOSHO"
"66777","TORONTO, KS","H",22,"G",130,"G",548,8,"TORONTO","KS","WOODSON"
"66779","UNIONTOWN, KS","H",64,"J",425,"J",1828,12,"UNIONTOWN","KS","BOURBON"
"66780","WALNUT, KS","J",12,"J",100,"J",455,4,"WALNUT","KS","CRAWFORD"
"66781","WEIR, KS","G",66,"H",619,"H",2666,8,"WEIR","KS","CHEROKEE"
"66782","WEST MINERAL, KS","G",10,"J",27,"J",119,3,"WEST MINERAL","KS","CHEROKEE"
"66783","YATES CENTER, KS","H",332,"H",2090,"H",9236,60,"YATES CENTER","KS","WOODSON"
"66801","EMPORIA, KS","G",12065,"G",105148,"G",422526,761,"EMPORIA","KS","LYON"
"66833","ALLEN, KS","J",19,"H",135,"H",473,8,"ALLEN","KS","LYON"
"66834","ALTA VISTA, KS","J",90,"H",617,"H",2576,18,"ALTA VISTA","KS","WABAUNSEE"
"66835","AMERICUS, KS","J",53,"H",228,"G",1074,18,"AMERICUS","KS","LYON"
"66839","BURLINGTON, KS","H",2046,"J",55280,"J",168135,123,"BURLINGTON","KS","COFFEY"
"66840","BURNS, KS","H",67,"H",593,"H",2538,16,"BURNS","KS","MARION"
"66842","CASSODAY, KS","J",58,"H",354,"H",1423,7,"CASSODAY","KS","BUTLER"
"66843","CEDAR POINT, KS","J",54,"J",632,"J",3228,5,"CEDAR POINT","KS","CHASE"
"66845","COTTONWOOD FALLS, KS","G",291,"H",2430,"H",9699,38,"COTTONWOOD FALLS","KS","CHASE"
"66846","COUNCIL GROVE, KS","G",1043,"H",8597,"H",37250,109,"COUNCIL GROVE","KS","MORRIS"
"66849","DWIGHT, KS","J",7,"H",58,"J",308,3,"DWIGHT","KS","MORRIS"
"66850","ELMDALE, KS","J",33,"J",103,"J",634,4,"ELMDALE","KS","CHASE"
"66851","FLORENCE, KS","H",56,"G",379,"G",1756,11,"FLORENCE","KS","MARION"
"66852","GRIDLEY, KS","J",125,"J",1286,"J",5607,17,"GRIDLEY","KS","COFFEY"
"66853","HAMILTON, KS","H",40,"G",241,"G",1187,14,"HAMILTON","KS","GREENWOOD"
"66854","HARTFORD, KS","J",38,"H",251,"H",1146,10,"HARTFORD","KS","LYON"
"66856","LEBO, KS","J",253,"J",1697,"J",7797,32,"LEBO","KS","COFFEY"
"66857","LE ROY, KS","J",175,"J",1759,"J",7528,17,"LE ROY","KS","COFFEY"
"66858","LINCOLNVILLE, KS","J",7,"J",32,"J",146,4,"LINCOLNVILLE","KS","MARION"
"66859","LOST SPRINGS, KS","J",14,"J",72,"H",237,4,"LOST SPRINGS","KS","MARION"
"66860","MADISON, KS","H",323,"J",4369,"J",17771,31,"MADISON","KS","GREENWOOD"
"66861","MARION, KS","G",557,"G",4210,"G",18784,75,"MARION","KS","MARION"
"66864","NEOSHO RAPIDS, KS","H",23,"J",90,"J",425,8,"NEOSHO RAPIDS","KS","LYON"
"66865","OLPE, KS","J",144,"G",1053,"G",3687,21,"OLPE","KS","LYON"
"66866","PEABODY, KS","H",187,"G",1055,"G",4827,33,"PEABODY","KS","MARION"
"66868","READING, KS","J",31,"H",146,"H",794,9,"READING","KS","LYON"
"66869","STRONG CITY, KS","J",120,"G",925,"G",4334,17,"STRONG CITY","KS","CHASE"
"66871","WAVERLY, KS","H",84,"J",794,"J",4257,23,"WAVERLY","KS","COFFEY"
"66872","WHITE CITY, KS","J",13,"J",37,"H",137,6,"WHITE CITY","KS","MORRIS"
"66901","CONCORDIA, KS","G",2432,"G",18113,"G",76359,227,"CONCORDIA","KS","CLOUD"
"66932","ATHOL, KS","G",9,"J",69,"J",258,3,"ATHOL","KS","SMITH"
"66933","BARNES, KS","H",24,"J",77,"J",461,10,"BARNES","KS","WASHINGTON"
"66935","BELLEVILLE, KS","G",869,"G",5961,"G",25544,108,"BELLEVILLE","KS","REPUBLIC"
"66936","BURR OAK, KS","G",12,"H",59,"H",250,5,"BURR OAK","KS","JEWELL"
"66937","CLIFTON, KS","J",245,"H",2998,"H",15752,29,"CLIFTON","KS","WASHINGTON"
"66938","CLYDE, KS","G",122,"G",717,"G",3064,31,"CLYDE","KS","CLOUD"
"66939","COURTLAND, KS","J",139,"J",1109,"J",4697,21,"COURTLAND","KS","REPUBLIC"
"66940","CUBA, KS","H",29,"G",84,"H",330,9,"CUBA","KS","REPUBLIC"
"66941","ESBON, KS","G",10,"G",60,"G",247,7,"ESBON","KS","JEWELL"
"66943","GREENLEAF, KS","J",117,"H",699,"H",3055,19,"GREENLEAF","KS","WASHINGTON"
"66945","HANOVER, KS","G",224,"G",1549,"G",7491,31,"HANOVER","KS","WASHINGTON"
"66948","JAMESTOWN, KS","G",15,"H",97,"G",365,6,"JAMESTOWN","KS","CLOUD"
"66949","JEWELL, KS","J",75,"J",554,"J",2486,14,"JEWELL","KS","JEWELL"
"66951","KENSINGTON, KS","H",152,"G",906,"G",2917,23,"KENSINGTON","KS","SMITH"
"66952","LEBANON, KS","J",27,"H",323,"H",1192,9,"LEBANON","KS","SMITH"
"66953","LINN, KS","G",273,"G",1662,"G",7084,23,"LINN","KS","WASHINGTON"
"66956","MANKATO, KS","H",320,"H",1998,"H",8093,42,"MANKATO","KS","JEWELL"
"66958","MORROWVILLE, KS","J",8,"G",35,"H",132,7,"MORROWVILLE","KS","WASHINGTON"
"66959","MUNDEN, KS","J",24,"H",129,"H",626,5,"MUNDEN","KS","REPUBLIC"
"66962","PALMER, KS","H",79,"H",495,"H",2515,17,"PALMER","KS","WASHINGTON"
"66963","RANDALL, KS","J",9,"J",165,"J",735,4,"RANDALL","KS","JEWELL"
"66964","REPUBLIC, KS","J",17,"J",167,"J",703,4,"REPUBLIC","KS","REPUBLIC"
"66966","SCANDIA, KS","H",70,"H",324,"H",1450,16,"SCANDIA","KS","REPUBLIC"
"66967","SMITH CENTER, KS","G",702,"H",5207,"H",21270,94,"SMITH CENTER","KS","SMITH"
"66968","WASHINGTON, KS","G",587,"G",3885,"G",15947,71,"WASHINGTON","KS","WASHINGTON"
"66970","WEBBER, KS","J",4,"J",10,"G",100,3,"WEBBER","KS","JEWELL"
"67001","ANDALE, KS","H",197,"H",1728,"H",7492,37,"ANDALE","KS","SEDGWICK"
"67002","ANDOVER, KS","H",3752,"H",31913,"H",128432,323,"ANDOVER","KS","BUTLER"
"67003","ANTHONY, KS","G",941,"G",8694,"G",35379,102,"ANTHONY","KS","HARPER"
"67004","ARGONIA, KS","H",33,"J",254,"H",1228,14,"ARGONIA","KS","SUMNER"
"67005","ARKANSAS CITY, KS","G",5472,"G",59028,"G",246892,285,"ARKANSAS CITY","KS","COWLEY"
"67008","ATLANTA, KS","J",30,"H",275,"H",1154,10,"ATLANTA","KS","COWLEY"
"67009","ATTICA, KS","H",123,"G",1139,"H",4099,24,"ATTICA","KS","HARPER"
"67010","AUGUSTA, KS","H",2206,"H",18907,"G",83901,249,"AUGUSTA","KS","BUTLER"
"67013","BELLE PLAINE, KS","G",197,"G",1444,"G",6023,39,"BELLE PLAINE","KS","SUMNER"
"67016","BENTLEY, KS","J",8,"H",26,"J",99,4,"BENTLEY","KS","SEDGWICK"
"67017","BENTON, KS","H",266,"G",1471,"G",6792,46,"BENTON","KS","BUTLER"
"67019","BURDEN, KS","G",61,"G",334,"G",1290,15,"BURDEN","KS","COWLEY"
"67020","BURRTON, KS","H",226,"H",1915,"H",8390,29,"BURRTON","KS","HARVEY"
"67021","BYERS, KS","J",10,"G",70,"H",254,3,"BYERS","KS","PRATT"
"67022","CALDWELL, KS","H",246,"H",2084,"H",8900,31,"CALDWELL","KS","SUMNER"
"67024","CEDAR VALE, KS","H",91,"H",933,"H",3855,10,"CEDAR VALE","KS","CHAUTAUQUA"
"67025","CHENEY, KS","G",587,"G",5099,"G",21364,73,"CHENEY","KS","SEDGWICK"
"67026","CLEARWATER, KS","H",468,"H",4200,"H",17304,74,"CLEARWATER","KS","SEDGWICK"
"67028","COATS, KS","G",9,"H",49,"H",270,3,"COATS","KS","PRATT"
"67029","COLDWATER, KS","G",222,"H",1725,"H",7283,40,"COLDWATER","KS","COMANCHE"
"67030","COLWICH, KS","H",1154,"J",20205,"J",71284,49,"COLWICH","KS","SEDGWICK"
"67031","CONWAY SPRINGS, KS","H",279,"G",1802,"G",7851,38,"CONWAY SPRINGS","KS","SUMNER"
"67035","CUNNINGHAM, KS","G",187,"H",2378,"G",9123,26,"CUNNINGHAM","KS","KINGMAN"
"67037","DERBY, KS","G",5936,"G",39853,"G",165931,526,"DERBY","KS","SEDGWICK"
"67038","DEXTER, KS","G",18,"H",113,"H",417,6,"DEXTER","KS","COWLEY"
"67039","DOUGLASS, KS","H",138,"G",862,"G",3428,36,"DOUGLASS","KS","BUTLER"
"67041","ELBING, KS","J",68,"J",419,"J",1556,5,"ELBING","KS","BUTLER"
"67042","EL DORADO, KS","G",5962,"G",59445,"G",251331,450,"EL DORADO","KS","BUTLER"
"67045","EUREKA, KS","G",705,"H",4747,"H",20255,99,"EUREKA","KS","GREENWOOD"
"67047","FALL RIVER, KS","J",77,"J",603,"J",2404,6,"FALL RIVER","KS","GREENWOOD"
"67050","GARDEN PLAIN, KS","G",155,"G",1328,"G",5823,22,"GARDEN PLAIN","KS","SEDGWICK"
"67051","GEUDA SPRINGS, KS","G",28,"J",384,"J",1520,6,"GEUDA SPRINGS","KS","SUMNER"
"67052","GODDARD, KS","H",1877,"H",15851,"H",67355,149,"GODDARD","KS","SEDGWICK"
"67053","GOESSEL, KS","G",150,"H",1084,"H",4487,14,"GOESSEL","KS","MARION"
"67054","GREENSBURG, KS","G",524,"G",4426,"G",16932,69,"GREENSBURG","KS","KIOWA"
"67056","HALSTEAD, KS","J",546,"H",4500,"H",20585,64,"HALSTEAD","KS","HARVEY"
"67057","HARDTNER, KS","J",8,"H",24,"G",91,5,"HARDTNER","KS","BARBER"
"67058","HARPER, KS","H",788,"H",7700,"H",34745,66,"HARPER","KS","HARPER"
"67059","HAVILAND, KS","J",211,"J",1627,"J",6708,16,"HAVILAND","KS","KIOWA"
"67060","HAYSVILLE, KS","G",1448,"G",11242,"G",51618,154,"HAYSVILLE","KS","SEDGWICK"
"67061","HAZELTON, KS","G",2,"J",13,"J",69,3,"HAZELTON","KS","BARBER"
"67062","HESSTON, KS","G",2738,"G",33538,"G",125109,90,"HESSTON","KS","HARVEY"
"67063","HILLSBORO, KS","H",1504,"G",9525,"G",40360,105,"HILLSBORO","KS","MARION"
"67065","ISABEL, KS","J",24,"J",177,"J",930,4,"ISABEL","KS","BARBER"
"67066","IUKA, KS","H",83,"H",1655,"H",5570,9,"IUKA","KS","PRATT"
"67067","KECHI, KS","G",281,"H",3057,"H",13987,40,"KECHI","KS","SEDGWICK"
"67068","KINGMAN, KS","G",1165,"G",9539,"G",41741,135,"KINGMAN","KS","KINGMAN"
"67070","KIOWA, KS","G",292,"G",2325,"G",9694,49,"KIOWA","KS","BARBER"
"67073","LEHIGH, KS","J",18,"J",282,"J",1288,4,"LEHIGH","KS","MARION"
"67074","LEON, KS","H",159,"G",1173,"G",6338,24,"LEON","KS","BUTLER"
"67101","MAIZE, KS","G",1196,"G",10433,"G",45497,96,"MAIZE","KS","SEDGWICK"
"67103","MAYFIELD, KS","G",14,"H",108,"H",496,5,"MAYFIELD","KS","SUMNER"
"67104","MEDICINE LODGE, KS","G",827,"H",8562,"H",35710,105,"MEDICINE LODGE","KS","BARBER"
"67106","MILTON, KS","J",20,"J",139,"J",565,6,"MILTON","KS","SUMNER"
"67107","MOUNDRIDGE, KS","H",1748,"H",21045,"H",84918,81,"MOUNDRIDGE","KS","MCPHERSON"
"67108","MOUNT HOPE, KS","G",242,"G",1608,"G",7730,32,"MOUNT HOPE","KS","SEDGWICK"
"67109","MULLINVILLE, KS","H",40,"H",801,"H",3159,10,"MULLINVILLE","KS","KIOWA"
"67110","MULVANE, KS","H",1587,"H",11551,"H",46832,119,"MULVANE","KS","SEDGWICK"
"67111","MURDOCK, KS","J",11,"J",56,"J",253,5,"MURDOCK","KS","KINGMAN"
"67112","NASHVILLE, KS","J",14,"J",146,"J",562,4,"NASHVILLE","KS","KINGMAN"
"67114","NEWTON, KS","G",8453,"G",76395,"G",311609,512,"NEWTON","KS","HARVEY"
"67117","NORTH NEWTON, KS","J",1212,"J",7334,"J",29602,20,"NORTH NEWTON","KS","HARVEY"
"67118","NORWICH, KS","H",153,"J",1372,"J",5715,14,"NORWICH","KS","KINGMAN"
"67119","OXFORD, KS","H",114,"G",704,"G",2959,28,"OXFORD","KS","SUMNER"
"67120","PECK, KS","G",92,"H",813,"H",3595,10,"PECK","KS","SUMNER"
"67123","POTWIN, KS","J",26,"J",380,"J",1913,6,"POTWIN","KS","BUTLER"
"67124","PRATT, KS","G",2926,"G",27671,"G",118538,328,"PRATT","KS","PRATT"
"67127","PROTECTION, KS","J",178,"H",1109,"H",4666,27,"PROTECTION","KS","COMANCHE"
"67131","ROCK, KS","G",3,"H",47,"G",213,3,"ROCK","KS","COWLEY"
"67132","ROSALIA, KS","J",52,"J",222,"J",995,3,"ROSALIA","KS","BUTLER"
"67133","ROSE HILL, KS","G",671,"G",6027,"G",25712,77,"ROSE HILL","KS","BUTLER"
"67134","SAWYER, KS","J",67,"J",520,"J",2230,10,"SAWYER","KS","PRATT"
"67135","SEDGWICK, KS","H",228,"H",1944,"H",8393,52,"SEDGWICK","KS","HARVEY"
"67137","SEVERY, KS","G",71,"G",542,"G",2192,14,"SEVERY","KS","GREENWOOD"
"67138","SHARON, KS","J",17,"H",146,"H",672,10,"SHARON","KS","BARBER"
"67140","SOUTH HAVEN, KS","J",38,"G",253,"G",1104,14,"SOUTH HAVEN","KS","SUMNER"
"67142","SPIVEY, KS","H",54,"H",549,"H",2303,13,"SPIVEY","KS","KINGMAN"
"67144","TOWANDA, KS","G",361,"G",3610,"H",19150,34,"TOWANDA","KS","BUTLER"
"67146","UDALL, KS","G",53,"H",618,"G",2157,13,"UDALL","KS","COWLEY"
"67147","VALLEY CENTER, KS","G",1572,"G",16735,"G",69361,181,"VALLEY CENTER","KS","SEDGWICK"
"67149","VIOLA, KS","J",118,"J",1368,"J",5847,23,"VIOLA","KS","SEDGWICK"
"67151","WALTON, KS","H",33,"H",330,"H",1460,4,"WALTON","KS","HARVEY"
"67152","WELLINGTON, KS","G",2793,"G",25251,"G",107653,221,"WELLINGTON","KS","SUMNER"
"67154","WHITEWATER, KS","J",213,"H",1423,"H",6318,33,"WHITEWATER","KS","BUTLER"
"67155","WILMORE, KS","J",8,"J",61,"J",251,3,"WILMORE","KS","COMANCHE"
"67156","WINFIELD, KS","G",5778,"G",48370,"G",194642,365,"WINFIELD","KS","COWLEY"
"67159","ZENDA, KS","J",54,"J",156,"J",731,7,"ZENDA","KS","KINGMAN"
"67201","WICHITA, KS","J",3375,"H",110630,"H",322999,47,"WICHITA","KS","SEDGWICK"
"67202","WICHITA, KS","G",16026,"G",228249,"G",919805,824,"WICHITA","KS","SEDGWICK"
"67203","WICHITA, KS","G",9068,"G",72015,"G",297726,729,"WICHITA","KS","SEDGWICK"
"67204","WICHITA, KS","G",3144,"G",29670,"G",119271,268,"WICHITA","KS","SEDGWICK"
"67205","WICHITA, KS","G",9489,"H",80807,"H",322503,565,"WICHITA","KS","SEDGWICK"
"67206","WICHITA, KS","G",14214,"G",155964,"G",649442,849,"WICHITA","KS","SEDGWICK"
"67207","WICHITA, KS","G",10991,"G",88506,"H",356590,662,"WICHITA","KS","SEDGWICK"
"67208","WICHITA, KS","G",7783,"G",73014,"G",288382,470,"WICHITA","KS","SEDGWICK"
"67209","WICHITA, KS","G",17858,"G",195679,"G",840215,677,"WICHITA","KS","SEDGWICK"
"67210","WICHITA, KS","J",15488,"J",382936,"J",1279534,91,"WICHITA","KS","SEDGWICK"
"67211","WICHITA, KS","G",7617,"G",68376,"G",276193,580,"WICHITA","KS","SEDGWICK"
"67212","WICHITA, KS","G",7861,"G",56847,"G",239097,715,"WICHITA","KS","SEDGWICK"
"67213","WICHITA, KS","G",11998,"G",124396,"G",527050,565,"WICHITA","KS","SEDGWICK"
"67214","WICHITA, KS","H",15079,"H",181935,"H",787248,675,"WICHITA","KS","SEDGWICK"
"67215","WICHITA, KS","G",4538,"G",74128,"G",280090,124,"WICHITA","KS","SEDGWICK"
"67216","WICHITA, KS","G",4611,"G",45013,"G",173921,325,"WICHITA","KS","SEDGWICK"
"67217","WICHITA, KS","G",7464,"H",76995,"H",312347,360,"WICHITA","KS","SEDGWICK"
"67218","WICHITA, KS","H",12601,"J",202683,"J",777152,393,"WICHITA","KS","SEDGWICK"
"67219","WICHITA, KS","H",9334,"H",109966,"H",451499,338,"WICHITA","KS","SEDGWICK"
"67220","WICHITA, KS","H",7797,"H",321409,"H",747472,266,"WICHITA","KS","SEDGWICK"
"67221","MCCONNELL AFB, KS","G",133,"G",1263,"G",5419,23,"MCCONNELL AFB","KS","SEDGWICK"
"67223","WICHITA, KS","J",28,"J",356,"J",1640,7,"WICHITA","KS","SEDGWICK"
"67226","WICHITA, KS","G",17406,"G",201740,"G",853818,693,"WICHITA","KS","SEDGWICK"
"67227","WICHITA, KS","J",78,"J",614,"J",2225,6,"WICHITA","KS","SEDGWICK"
"67228","WICHITA, KS","J",77,"H",525,"H",2503,27,"WICHITA","KS","SEDGWICK"
"67230","WICHITA, KS","G",560,"G",4697,"G",21291,162,"WICHITA","KS","SEDGWICK"
"67232","WICHITA, KS","J",27,"J",121,"J",562,5,"WICHITA","KS","SEDGWICK"
"67235","WICHITA, KS","H",1501,"H",12208,"G",50912,174,"WICHITA","KS","SEDGWICK"
"67260","WICHITA, KS","J",456,"G",2258,"G",9670,19,"WICHITA","KS","SEDGWICK"
"67277","WICHITA, KS","J",411,"J",10545,"J",36940,16,"WICHITA","KS","SEDGWICK"
"67278","WICHITA, KS","G",290,"H",2298,"H",10429,11,"WICHITA","KS","SEDGWICK"
"67301","INDEPENDENCE, KS","G",4635,"G",44896,"G",181745,333,"INDEPENDENCE","KS","MONTGOMERY"
"67330","ALTAMONT, KS","H",136,"H",1253,"G",4957,27,"ALTAMONT","KS","LABETTE"
"67332","BARTLETT, KS","H",120,"H",1010,"H",4412,8,"BARTLETT","KS","LABETTE"
"67333","CANEY, KS","J",989,"J",6678,"J",28661,64,"CANEY","KS","MONTGOMERY"
"67335","CHERRYVALE, KS","G",681,"H",4768,"H",21205,48,"CHERRYVALE","KS","MONTGOMERY"
"67336","CHETOPA, KS","H",206,"G",1268,"G",5813,30,"CHETOPA","KS","LABETTE"
"67337","COFFEYVILLE, KS","G",6743,"G",70687,"G",276564,305,"COFFEYVILLE","KS","MONTGOMERY"
"67342","EDNA, KS","J",66,"H",398,"H",1469,11,"EDNA","KS","LABETTE"
"67344","ELK CITY, KS","G",7,"G",28,"G",123,5,"ELK CITY","KS","MONTGOMERY"
"67346","GRENOLA, KS","J",61,"H",428,"H",1813,9,"GRENOLA","KS","ELK"
"67347","HAVANA, KS","J",4,"J",6,"J",38,3,"HAVANA","KS","MONTGOMERY"
"67349","HOWARD, KS","G",129,"G",698,"G",2753,33,"HOWARD","KS","ELK"
"67351","LIBERTY, KS","G",9,"G",52,"G",224,5,"LIBERTY","KS","MONTGOMERY"
"67352","LONGTON, KS","J",16,"H",84,"G",305,9,"LONGTON","KS","ELK"
"67353","MOLINE, KS","H",46,"H",284,"H",623,9,"MOLINE","KS","ELK"
"67354","MOUND VALLEY, KS","G",60,"G",388,"G",1703,10,"MOUND VALLEY","KS","LABETTE"
"67356","OSWEGO, KS","G",416,"G",2864,"G",11787,55,"OSWEGO","KS","LABETTE"
"67357","PARSONS, KS","G",6575,"G",61070,"G",253406,299,"PARSONS","KS","LABETTE"
"67361","SEDAN, KS","H",347,"H",1975,"H",8540,47,"SEDAN","KS","CHAUTAUQUA"
"67364","TYRO, KS","H",29,"G",123,"G",527,3,"TYRO","KS","MONTGOMERY"
"67401","SALINA, KS","G",25046,"G",236854,"G",959553,1372,"SALINA","KS","SALINE"
"67402","SALINA, KS","G",578,"H",5157,"H",21785,37,"SALINA","KS","SALINE"
"67410","ABILENE, KS","G",3463,"G",25945,"G",115209,303,"ABILENE","KS","DICKINSON"
"67416","ASSARIA, KS","J",156,"J",1527,"J",6407,18,"ASSARIA","KS","SALINE"
"67418","BARNARD, KS","J",9,"J",24,"J",112,3,"BARNARD","KS","LINCOLN"
"67420","BELOIT, KS","H",2162,"H",18920,"H",78021,178,"BELOIT","KS","MITCHELL"
"67422","BENNINGTON, KS","H",76,"G",479,"G",2031,22,"BENNINGTON","KS","OTTAWA"
"67423","BEVERLY, KS","J",24,"J",191,"J",894,3,"BEVERLY","KS","LINCOLN"
"67425","BROOKVILLE, KS","H",26,"H",171,"H",714,9,"BROOKVILLE","KS","SALINE"
"67427","BUSHTON, KS","H",239,"J",16185,"H",32490,13,"BUSHTON","KS","RICE"
"67428","CANTON, KS","H",183,"G",1351,"G",5155,43,"CANTON","KS","MCPHERSON"
"67430","CAWKER CITY, KS","J",63,"H",344,"G",1656,20,"CAWKER CITY","KS","MITCHELL"
"67431","CHAPMAN, KS","G",178,"G",1284,"G",5755,30,"CHAPMAN","KS","DICKINSON"
"67432","CLAY CENTER, KS","H",1924,"H",15093,"H",63330,205,"CLAY CENTER","KS","CLAY"
"67436","DELPHOS, KS","G",48,"G",578,"G",2548,8,"DELPHOS","KS","OTTAWA"
"67437","DOWNS, KS","H",254,"H",1413,"H",6448,41,"DOWNS","KS","OSBORNE"
"67438","DURHAM, KS","H",27,"H",137,"H",567,5,"DURHAM","KS","MARION"
"67439","ELLSWORTH, KS","G",1133,"G",9741,"G",41690,107,"ELLSWORTH","KS","ELLSWORTH"
"67441","ENTERPRISE, KS","G",121,"G",1114,"G",4649,12,"ENTERPRISE","KS","DICKINSON"
"67442","FALUN, KS","J",9,"H",67,"H",327,3,"FALUN","KS","SALINE"
"67443","GALVA, KS","H",250,"H",2555,"H",9730,52,"GALVA","KS","MCPHERSON"
"67444","GENESEO, KS","J",24,"H",209,"H",1024,9,"GENESEO","KS","RICE"
"67445","GLASCO, KS","G",69,"J",553,"H",2236,11,"GLASCO","KS","CLOUD"
"67446","GLEN ELDER, KS","G",134,"G",1172,"H",5399,22,"GLEN ELDER","KS","MITCHELL"
"67447","GREEN, KS","J",25,"J",162,"J",835,9,"GREEN","KS","CLAY"
"67448","GYPSUM, KS","J",92,"J",885,"J",4223,15,"GYPSUM","KS","SALINE"
"67449","HERINGTON, KS","G",479,"H",3629,"H",15115,61,"HERINGTON","KS","DICKINSON"
"67450","HOLYROOD, KS","G",108,"G",1079,"G",4327,14,"HOLYROOD","KS","ELLSWORTH"
"67451","HOPE, KS","H",165,"H",1759,"J",8042,15,"HOPE","KS","DICKINSON"
"67452","HUNTER, KS","G",6,"J",24,"J",97,3,"HUNTER","KS","MITCHELL"
"67454","KANOPOLIS, KS","J",114,"J",1628,"J",6259,11,"KANOPOLIS","KS","ELLSWORTH"
"67455","LINCOLN, KS","H",409,"H",3323,"H",16973,65,"LINCOLN","KS","LINCOLN"
"67456","LINDSBORG, KS","H",1261,"H",6444,"H",27176,114,"LINDSBORG","KS","MCPHERSON"
"67457","LITTLE RIVER, KS","G",117,"G",939,"G",4026,21,"LITTLE RIVER","KS","RICE"
"67458","LONGFORD, KS","H",24,"G",60,"G",284,6,"LONGFORD","KS","CLAY"
"67459","LORRAINE, KS","J",121,"J",838,"J",3638,10,"LORRAINE","KS","ELLSWORTH"
"67460","MCPHERSON, KS","G",10735,"H",118295,"H",508545,534,"MCPHERSON","KS","MCPHERSON"
"67464","MARQUETTE, KS","H",127,"H",576,"H",2528,12,"MARQUETTE","KS","MCPHERSON"
"67466","MILTONVALE, KS","J",48,"H",667,"H",2576,9,"MILTONVALE","KS","CLOUD"
"67467","MINNEAPOLIS, KS","G",652,"G",4730,"G",20786,83,"MINNEAPOLIS","KS","OTTAWA"
"67468","MORGANVILLE, KS","G",20,"H",113,"H",731,9,"MORGANVILLE","KS","CLAY"
"67470","NEW CAMBRIA, KS","J",40,"J",272,"J",1814,8,"NEW CAMBRIA","KS","SALINE"
"67473","OSBORNE, KS","H",541,"H",5169,"H",20700,69,"OSBORNE","KS","OSBORNE"
"67474","PORTIS, KS","J",13,"G",97,"G",388,3,"PORTIS","KS","OSBORNE"
"67480","SOLOMON, KS","H",645,"H",7296,"H",32245,26,"SOLOMON","KS","DICKINSON"
"67481","SYLVAN GROVE, KS","H",90,"G",394,"G",1679,14,"SYLVAN GROVE","KS","LINCOLN"
"67482","TALMAGE, KS","J",7,"J",61,"J",265,3,"TALMAGE","KS","DICKINSON"
"67483","TAMPA, KS","H",30,"J",276,"J",1108,9,"TAMPA","KS","MARION"
"67484","TESCOTT, KS","H",40,"J",382,"H",1429,18,"TESCOTT","KS","OTTAWA"
"67485","TIPTON, KS","J",138,"J",1133,"J",4692,16,"TIPTON","KS","MITCHELL"
"67487","WAKEFIELD, KS","H",56,"H",285,"H",1088,15,"WAKEFIELD","KS","CLAY"
"67490","WILSON, KS","H",124,"H",852,"G",3727,26,"WILSON","KS","ELLSWORTH"
"67491","WINDOM, KS","H",20,"H",144,"G",656,8,"WINDOM","KS","MCPHERSON"
"67492","WOODBINE, KS","H",47,"G",301,"G",1267,6,"WOODBINE","KS","DICKINSON"
"67501","HUTCHINSON, KS","G",12963,"G",125902,"G",507487,769,"HUTCHINSON","KS","RENO"
